,age,default,housing,loan,duration,campaign,previous,deposit
8825,33,no,yes,no,71,1,0,0
8826,48,no,no,no,214,3,0,0
8827,46,no,no,yes,188,1,0,0
8828,35,no,no,yes,192,1,0,0
8829,32,no,yes,no,51,1,0,0
8830,30,no,no,no,144,2,1,0
8831,46,no,no,no,159,1,0,0
8832,27,no,yes,no,258,2,4,0
8833,40,no,yes,no,135,2,0,0
8834,60,no,yes,no,302,2,0,0
8835,28,no,yes,no,73,7,0,0
8836,27,no,yes,no,225,2,0,0
8837,31,no,no,no,116,1,0,0
8838,28,no,no,no,129,4,3,0
8839,27,no,no,no,147,1,0,0
8840,36,no,no,no,321,2,0,0
8841,41,no,yes,no,145,1,0,0
8842,30,no,yes,no,153,2,0,0
8843,52,no,no,yes,30,9,0,0
8844,35,no,yes,no,350,1,0,0
8845,37,no,no,no,188,1,2,0
8846,37,no,yes,no,107,1,0,0
8847,48,no,no,yes,251,2,0,0
8848,38,no,no,no,168,2,0,0
8849,44,no,yes,no,59,3,0,0
8850,43,no,yes,no,209,2,0,0
8851,35,no,yes,no,226,3,1,0
8852,40,no,no,no,266,2,0,0
8853,42,no,yes,no,171,2,0,0
8854,51,no,no,no,186,2,0,0
8855,46,no,no,no,483,1,0,0
8856,40,no,yes,yes,102,1,0,0
8857,51,no,no,no,308,3,0,0
8858,24,no,yes,no,200,4,0,0
8859,31,no,no,no,48,6,0,0
8860,41,no,no,no,630,2,0,0
8861,34,no,no,no,121,2,0,0
8862,31,no,yes,no,226,1,0,0
8863,31,no,no,no,323,3,0,0
8864,52,no,no,no,395,4,0,0
8865,38,no,yes,no,227,1,0,0
8866,31,no,yes,no,133,1,0,0
8867,34,no,yes,no,232,1,0,0
8868,22,no,no,no,154,1,0,0
8869,60,no,yes,no,144,4,0,0
8870,28,no,yes,no,251,1,0,0
8871,31,no,yes,no,441,1,0,0
8872,32,no,no,yes,62,3,0,0
8873,77,no,no,no,112,5,15,0
8874,70,no,no,no,794,2,0,0
8875,29,no,yes,no,143,2,0,0
8876,34,no,no,yes,171,3,0,0
8877,38,no,yes,no,134,2,4,0
8878,45,no,yes,yes,170,1,0,0
8879,40,no,no,no,236,1,0,0
8880,34,no,yes,no,195,2,2,0
8881,30,no,yes,no,125,1,4,0
8882,56,no,no,no,134,3,2,0
8883,50,no,yes,no,354,1,0,0
8884,53,no,yes,no,160,1,0,0
8885,48,no,no,no,433,6,0,0
8886,53,no,yes,no,270,2,0,0
8887,27,no,yes,yes,687,2,1,0
8888,46,no,no,no,182,1,0,0
8889,54,no,yes,yes,48,10,0,0
8890,36,no,no,yes,71,1,0,0
8891,31,no,no,no,210,3,0,0
8892,58,no,no,no,580,3,0,0
8893,48,no,no,yes,212,2,0,0
8894,29,no,yes,no,166,1,0,0
8895,57,no,no,no,102,1,0,0
8896,37,no,yes,no,185,1,0,0
8897,53,no,yes,no,67,5,0,0
8898,58,no,no,no,84,11,0,0
8899,33,no,yes,no,612,1,1,0
8900,38,no,no,no,59,3,0,0
8901,28,no,yes,no,528,3,0,0
8902,28,no,no,yes,136,1,0,0
8903,37,no,yes,yes,120,2,1,0
8904,27,yes,yes,no,352,1,0,0
8905,36,no,no,no,328,2,0,0
8906,53,no,yes,no,1392,4,0,0
8907,26,no,no,no,268,1,0,0
8908,59,no,no,no,1086,1,0,0
8909,31,no,no,no,100,2,0,0
8910,59,no,yes,no,72,3,0,0
8911,40,no,yes,no,121,2,0,0
8912,27,no,no,yes,889,1,0,0
8913,32,no,yes,yes,144,1,0,0
8914,42,no,no,no,446,1,0,0
8915,43,no,yes,no,199,1,0,0
8916,53,no,no,yes,303,3,0,0
8917,30,no,yes,no,85,2,0,0
8918,53,no,yes,no,412,1,0,0
8919,53,no,no,no,171,6,0,0
8920,57,no,yes,no,185,1,0,0
8921,33,no,no,no,61,1,0,0
8922,38,no,yes,no,711,2,0,0
8923,33,no,no,no,110,1,7,0
8924,42,no,no,no,186,1,0,0
8925,32,no,yes,yes,62,2,0,0
8926,42,no,no,no,67,4,0,0
8927,41,no,yes,yes,225,1,0,0
8928,35,no,yes,no,84,3,0,0
8929,48,no,yes,no,203,9,0,0
8930,24,no,no,no,1075,2,0,0
8931,59,no,yes,no,217,4,0,0
8932,45,no,no,no,317,2,0,0
8933,39,no,yes,no,156,1,0,0
8934,46,no,yes,no,52,4,0,0
8935,38,no,yes,no,158,1,0,0
8936,30,no,no,no,430,1,0,0
8937,52,no,no,yes,409,1,0,0
8938,42,no,yes,no,58,3,0,0
8939,46,no,no,no,6,1,0,0
8940,33,no,no,no,252,6,0,0
8941,52,no,no,no,351,5,0,0
8942,49,no,yes,no,310,4,1,0
8943,59,no,yes,no,176,2,0,0
8944,58,no,no,no,69,4,0,0
8945,26,no,yes,no,477,1,0,0
8946,41,no,no,no,13,5,0,0
8947,41,no,yes,no,154,2,0,0
8948,39,no,yes,no,139,1,4,0
8949,27,no,yes,no,196,2,0,0
8950,47,no,no,no,83,1,0,0
8951,52,no,no,yes,156,1,0,0
8952,37,no,yes,no,65,4,0,0
8953,38,no,yes,no,354,1,0,0
8954,42,no,yes,yes,38,1,5,0
8955,41,no,no,no,134,1,1,0
8956,46,no,no,no,1047,2,7,0
8957,40,no,no,no,123,3,0,0
8958,41,no,yes,no,162,2,0,0
8959,60,no,yes,no,34,4,0,0
8960,59,no,no,no,75,2,0,0
8961,59,no,no,no,197,6,0,0
8962,28,no,yes,yes,380,4,0,0
8963,45,no,yes,yes,77,2,0,0
8964,31,no,yes,no,157,1,0,0
8965,31,no,yes,no,678,1,0,0
8966,46,no,no,no,41,9,0,0
8967,51,no,no,no,530,2,0,0
8968,37,no,no,no,102,1,3,0
8969,40,no,yes,no,735,1,0,0
8970,31,yes,yes,no,153,9,0,0
8971,38,no,yes,no,324,5,0,0
8972,39,no,no,no,333,2,2,0
8973,29,no,yes,no,342,9,0,0
8974,65,no,no,no,159,2,0,0
8975,26,no,yes,no,128,3,0,0
8976,44,no,no,no,209,1,0,0
8977,27,no,yes,no,160,2,0,0
8978,35,no,no,no,674,2,0,0
8979,36,no,yes,no,91,2,1,0
8980,36,yes,yes,no,832,2,0,0
8981,24,no,yes,no,333,2,0,0
8982,33,no,yes,no,109,2,0,0
8983,53,no,yes,no,523,2,0,0
8984,45,no,yes,yes,43,2,0,0
8985,37,no,yes,no,561,1,0,0
8986,60,no,yes,no,70,3,0,0
8987,30,no,yes,no,59,1,0,0
8988,37,no,yes,no,833,8,0,0
8989,34,no,yes,no,221,2,3,0
8990,28,no,yes,no,6,4,0,0
8991,44,no,no,yes,199,2,0,0
8992,34,no,yes,no,47,1,0,0
8993,70,no,no,no,112,1,0,0
8994,38,no,no,yes,231,1,0,0
8995,32,no,yes,no,154,1,3,0
8996,39,yes,yes,yes,102,1,0,0
8997,38,no,yes,no,343,2,0,0
8998,36,no,yes,no,108,6,0,0
8999,32,no,yes,no,291,2,0,0
9000,34,no,yes,no,250,1,5,0
9001,49,no,yes,no,50,3,0,0
9002,45,no,no,no,135,3,0,0
9003,24,no,yes,no,622,4,0,0
9004,47,no,no,no,213,2,0,0
9005,36,no,no,no,108,9,1,0
9006,25,no,yes,no,177,4,0,0
9007,30,no,no,yes,7,6,0,0
9008,29,no,yes,no,165,1,0,0
9009,27,no,yes,no,212,2,0,0
9010,57,no,no,no,132,7,0,0
9011,38,no,yes,no,163,2,0,0
9012,43,no,yes,no,175,1,0,0
9013,35,no,yes,no,79,2,0,0
9014,38,no,no,no,230,2,0,0
9015,71,no,no,no,1175,3,1,0
9016,36,no,no,no,794,1,0,0
9017,40,no,no,yes,61,4,0,0
9018,50,no,no,no,460,2,0,0
9019,31,no,yes,no,77,5,0,0
9020,33,no,yes,no,41,1,0,0
9021,57,no,yes,no,163,1,1,0
9022,32,no,yes,no,1156,1,3,0
9023,52,no,no,no,93,4,0,0
9024,30,no,no,no,90,2,0,0
9025,40,no,yes,no,561,1,1,0
9026,50,no,yes,no,74,1,0,0
9027,32,no,no,no,183,2,0,0
9028,36,no,no,no,92,1,0,0
9029,60,no,yes,no,443,1,1,0
9030,48,no,no,no,165,1,0,0
9031,72,no,no,no,215,2,0,0
9032,46,no,yes,no,15,7,0,0
9033,45,no,yes,no,179,1,0,0
9034,50,no,yes,no,216,2,0,0
9035,29,yes,yes,no,27,17,0,0
9036,40,no,yes,no,619,3,0,0
9037,49,no,no,no,349,2,0,0
9038,42,no,yes,no,762,2,0,0
9039,43,no,no,no,13,6,2,0
9040,36,no,yes,yes,340,2,0,0
9041,37,no,yes,no,76,4,0,0
9042,59,no,yes,no,574,3,0,0
9043,75,no,no,no,149,1,0,0
9044,53,no,yes,no,74,1,0,0
9045,53,no,yes,no,85,3,0,0
9046,57,no,no,no,229,2,0,0
9047,30,no,yes,no,609,2,2,0
9048,44,no,yes,no,67,2,0,0
9049,51,no,no,no,166,2,0,0
9050,30,no,yes,no,166,2,5,0
9051,42,no,yes,no,146,1,0,0
9052,48,no,no,no,85,2,2,0
9053,40,no,no,no,87,2,0,0
9054,36,no,yes,no,144,1,0,0
9055,40,no,no,no,48,3,0,0
9056,47,yes,yes,no,156,8,0,0
9057,39,no,no,no,140,2,0,0
9058,41,no,yes,no,105,1,2,0
9059,42,no,no,yes,90,2,0,0
9060,50,no,no,no,63,1,0,0
9061,58,no,no,yes,270,5,0,0
9062,70,no,no,no,634,1,0,0
9063,29,no,yes,yes,190,4,0,0
9064,56,no,yes,no,250,1,0,0
9065,32,no,no,no,104,2,0,0
9066,39,no,no,no,26,1,0,0
9067,33,no,no,no,17,5,0,0
9068,47,no,yes,no,330,1,0,0
9069,39,no,no,yes,625,1,0,0
9070,34,no,no,no,163,3,0,0
9071,36,no,no,no,138,1,0,0
9072,40,no,yes,yes,144,1,0,0
9073,34,no,no,no,56,1,0,0
9074,54,no,yes,no,285,2,0,0
9075,36,no,yes,no,7,5,0,0
9076,34,no,yes,no,198,1,0,0
9077,50,yes,yes,no,114,1,8,0
9078,48,no,no,yes,38,1,0,0
9079,35,no,no,no,45,6,0,0
9080,33,no,yes,no,327,2,2,0
9081,42,no,yes,no,164,1,0,0
9082,31,no,no,no,264,1,0,0
9083,54,no,no,no,86,1,1,0
9084,55,no,yes,no,56,3,0,0
9085,30,no,yes,no,75,4,1,0
9086,30,no,yes,no,83,2,0,0
9087,59,no,no,no,220,1,0,0
9088,50,no,no,no,109,5,0,0
9089,59,no,no,no,464,1,0,0
9090,27,no,no,no,283,2,0,0
9091,25,no,yes,no,154,1,0,0
9092,37,no,yes,no,74,1,9,0
9093,36,no,yes,no,67,1,0,0
9094,56,no,no,yes,45,9,0,0
9095,52,no,no,no,150,3,0,0
9096,36,no,yes,yes,80,1,0,0
9097,30,no,yes,no,72,2,0,0
9098,31,no,yes,no,399,1,0,0
9099,55,no,yes,no,14,6,0,0
9100,28,no,no,yes,360,4,0,0
9101,44,no,no,yes,307,1,0,0
9102,28,no,yes,no,31,1,0,0
9103,25,no,yes,no,151,4,0,0
9104,39,no,no,yes,8,10,0,0
9105,32,no,yes,no,111,1,0,0
9106,42,no,yes,yes,190,1,0,0
9107,31,no,yes,no,329,1,0,0
9108,38,no,yes,yes,91,9,0,0
9109,30,no,no,no,443,3,0,0
9110,50,no,no,no,16,1,0,0
9111,50,no,no,yes,205,1,0,0
9112,47,yes,no,no,81,2,0,0
9113,29,no,yes,no,393,1,0,0
9114,34,no,yes,no,250,4,0,0
9115,54,no,yes,no,126,3,0,0
9116,43,no,no,no,804,12,0,0
9117,47,no,no,no,90,3,0,0
9118,55,no,yes,no,74,1,0,0
9119,35,no,yes,no,240,1,0,0
9120,32,no,yes,no,77,3,0,0
9121,49,yes,no,yes,455,1,0,0
9122,39,no,no,no,64,4,0,0
9123,32,no,yes,no,102,3,0,0
9124,49,no,no,yes,283,1,0,0
9125,32,no,yes,no,804,1,0,0
9126,47,no,no,yes,313,2,0,0
9127,42,no,no,no,86,2,0,0
9128,52,no,no,yes,113,2,0,0
9129,31,no,yes,no,120,2,0,0
9130,52,yes,yes,no,145,1,0,0
9131,38,no,no,no,77,18,0,0
9132,53,no,yes,no,99,1,0,0
9133,40,no,yes,no,135,2,0,0
9134,31,no,no,no,322,7,0,0
9135,53,no,no,no,154,14,0,0
9136,46,no,no,no,252,3,0,0
9137,49,no,no,no,133,4,0,0
9138,34,no,yes,no,101,3,0,0
9139,63,no,no,no,57,4,0,0
9140,41,no,no,no,13,8,9,0
9141,55,no,yes,no,176,18,0,0
9142,29,no,yes,no,76,2,1,0
9143,47,no,no,no,262,1,0,0
9144,37,no,yes,no,272,2,0,0
9145,38,no,yes,no,109,2,0,0
9146,29,no,yes,no,214,1,0,0
9147,41,no,yes,no,69,1,7,0
9148,53,no,yes,no,435,1,0,0
9149,40,no,no,no,20,7,0,0
9150,56,no,yes,yes,263,1,4,0
9151,34,no,yes,no,759,1,0,0
9152,28,no,no,no,786,2,0,0
9153,41,no,yes,no,111,4,2,0
9154,32,no,no,no,79,5,0,0
9155,51,no,yes,no,173,2,0,0
9156,33,no,no,yes,267,1,0,0
9157,34,no,yes,no,90,3,1,0
9158,26,no,yes,no,265,2,2,0
9159,31,no,yes,no,93,2,0,0
9160,39,no,no,no,108,7,0,0
9161,50,yes,no,no,171,13,0,0
9162,33,no,no,yes,149,2,0,0
9163,44,no,no,no,150,2,0,0
9164,38,no,no,no,74,1,2,0
9165,33,no,yes,no,76,2,0,0
9166,32,no,yes,no,1162,2,0,0
9167,33,no,no,no,104,1,0,0
9168,55,no,yes,yes,55,5,0,0
9169,27,no,yes,yes,88,1,2,0
9170,39,no,yes,no,150,17,0,0
9171,21,no,no,no,329,1,1,0
9172,57,no,yes,no,211,2,0,0
9173,29,no,no,no,82,2,0,0
9174,45,no,yes,no,247,1,0,0
9175,46,no,no,no,67,3,0,0
9176,47,no,no,yes,150,8,0,0
9177,44,no,no,yes,161,1,0,0
9178,43,no,yes,yes,632,2,0,0
9179,44,no,no,no,476,1,0,0
9180,52,no,no,no,82,2,0,0
9181,33,no,yes,no,145,4,0,0
9182,27,no,yes,yes,398,1,2,0
9183,43,no,no,no,160,3,0,0
9184,29,no,yes,no,121,1,0,0
9185,43,no,yes,yes,82,2,1,0
9186,34,no,no,no,548,1,0,0
9187,30,yes,no,no,185,4,0,0
9188,56,no,no,no,164,2,0,0
9189,46,no,no,no,111,1,4,0
9190,42,no,no,no,158,2,0,0
9191,51,no,yes,no,184,3,0,0
9192,30,no,yes,no,738,2,0,0
9193,41,no,yes,no,95,2,0,0
9194,57,no,no,yes,139,1,0,0
9195,36,no,yes,yes,345,1,0,0
9196,47,no,no,no,422,1,0,0
9197,37,no,yes,no,163,2,0,0
9198,33,no,yes,no,76,1,0,0
9199,49,no,yes,no,310,3,0,0
9200,34,no,no,no,83,1,2,0
9201,54,no,yes,no,240,1,0,0
9202,39,no,no,no,135,6,0,0
9203,58,no,no,no,106,3,0,0
9204,36,no,yes,yes,132,2,0,0
9205,46,no,yes,no,247,2,0,0
9206,31,no,yes,no,63,2,0,0
9207,31,no,no,no,284,3,0,0
9208,50,no,yes,yes,421,1,0,0
9209,40,no,yes,no,74,2,1,0
9210,47,no,yes,no,185,1,0,0
9211,26,no,no,no,116,1,0,0
9212,29,no,yes,no,360,1,0,0
9213,38,no,no,no,85,6,0,0
9214,57,no,yes,no,16,9,3,0
9215,47,no,no,no,77,6,0,0
9216,56,no,yes,no,109,2,0,0
9217,37,no,no,no,76,1,0,0
9218,66,no,yes,no,151,6,4,0
9219,49,no,no,no,201,1,2,0
9220,31,no,no,no,130,13,0,0
9221,30,no,yes,no,13,15,0,0
9222,42,no,yes,yes,96,4,0,0
9223,55,no,yes,yes,47,3,4,0
9224,33,no,no,no,286,4,0,0
9225,33,no,yes,yes,83,2,0,0
9226,43,no,yes,yes,34,2,0,0
9227,32,no,yes,no,210,3,0,0
9228,42,no,yes,no,288,12,0,0
9229,53,no,no,no,594,2,0,0
9230,42,no,no,no,184,2,0,0
9231,37,no,yes,no,199,2,0,0
9232,31,no,yes,no,215,1,0,0
9233,57,no,no,yes,165,2,0,0
9234,33,no,no,yes,214,5,0,0
9235,57,yes,yes,no,317,6,0,0
9236,30,no,yes,no,356,1,0,0
9237,31,no,yes,yes,182,3,0,0
9238,33,no,no,no,296,8,0,0
9239,33,no,yes,no,445,1,0,0
9240,53,no,yes,no,32,1,0,0
9241,38,no,yes,no,9,28,0,0
9242,60,no,no,no,94,2,0,0
9243,36,no,no,no,87,1,2,0
9244,27,no,yes,no,326,1,0,0
9245,32,no,yes,yes,39,10,0,0
9246,45,no,yes,no,66,1,0,0
9247,28,no,yes,no,491,1,0,0
9248,57,no,no,no,286,3,0,0
9249,37,no,yes,no,161,7,0,0
9250,47,no,no,no,488,2,0,0
9251,35,no,yes,no,50,3,0,0
9252,32,no,yes,yes,112,1,0,0
9253,41,no,yes,no,1425,2,0,0
9254,35,no,yes,no,47,1,0,0
9255,26,no,no,yes,65,26,0,0
9256,47,no,yes,no,1001,4,0,0
9257,36,no,yes,no,263,1,2,0
9258,46,no,yes,yes,243,5,0,0
9259,30,no,no,no,124,4,2,0
9260,44,no,yes,no,113,1,2,0
9261,47,no,no,yes,10,2,0,0
9262,49,no,yes,yes,162,2,1,0
9263,55,no,no,no,588,2,0,0
9264,56,no,yes,yes,135,2,0,0
9265,28,no,yes,no,101,23,0,0
9266,34,no,yes,no,283,2,0,0
9267,55,no,no,no,530,1,0,0
9268,27,no,no,no,270,2,0,0
9269,38,no,yes,no,25,26,0,0
9270,43,no,yes,no,347,1,1,0
9271,55,no,no,no,25,6,0,0
9272,30,no,yes,no,366,2,0,0
9273,48,no,no,no,409,3,0,0
9274,30,no,yes,no,30,1,0,0
9275,58,no,no,no,200,3,0,0
9276,39,no,no,no,28,1,0,0
9277,35,no,yes,no,70,2,0,0
9278,41,no,no,no,85,2,0,0
9279,32,no,yes,yes,86,3,0,0
9280,48,no,yes,no,84,5,0,0
9281,76,no,no,no,139,2,0,0
9282,43,no,yes,no,383,3,0,0
9283,46,no,no,no,397,2,1,0
9284,59,no,no,no,213,4,0,0
9285,29,no,yes,no,136,2,0,0
9286,31,no,no,yes,111,2,4,0
9287,36,no,yes,no,581,3,0,0
9288,46,no,no,no,424,2,0,0
9289,37,no,no,yes,338,2,0,0
9290,48,no,yes,no,134,1,2,0
9291,31,no,yes,no,253,1,0,0
9292,39,no,no,no,593,4,0,0
9293,39,no,yes,no,42,2,0,0
9294,39,no,no,no,100,1,8,0
9295,55,no,yes,no,386,2,0,0
9296,54,no,no,yes,81,3,0,0
9297,32,no,no,no,435,2,0,0
9298,37,no,yes,no,28,5,0,0
9299,36,no,yes,no,1017,1,0,0
9300,60,no,no,no,454,1,3,0
9301,25,no,no,no,266,1,0,0
9302,50,no,no,no,1567,5,0,0
9303,59,no,yes,no,476,2,0,0
9304,58,no,yes,no,246,2,0,0
9305,49,no,no,no,64,1,0,0
9306,47,no,yes,yes,111,1,0,0
9307,38,no,yes,no,960,2,0,0
9308,32,yes,no,no,181,1,0,0
9309,40,no,no,no,118,2,0,0
9310,50,no,yes,yes,234,1,0,0
9311,35,no,no,yes,370,4,0,0
9312,47,no,yes,no,158,1,1,0
9313,27,no,no,yes,331,2,0,0
9314,48,no,no,no,97,3,0,0
9315,40,no,yes,no,194,3,0,0
9316,35,no,no,no,151,8,0,0
9317,39,no,no,no,194,3,0,0
9318,34,no,no,no,379,1,0,0
9319,36,no,no,no,119,2,0,0
9320,56,no,no,no,419,2,0,0
9321,30,no,no,no,166,2,0,0
9322,51,no,no,no,471,1,0,0
9323,41,no,no,no,82,1,0,0
9324,35,no,yes,yes,118,1,0,0
9325,53,no,yes,no,371,2,4,0
9326,25,no,yes,no,56,2,0,0
9327,34,no,yes,no,630,1,0,0
9328,29,no,no,yes,202,2,0,0
9329,33,no,yes,no,333,3,0,0
9330,43,no,yes,no,135,1,0,0
9331,47,no,yes,no,276,1,0,0
9332,35,no,yes,no,218,3,0,0
9333,49,no,yes,no,351,1,0,0
9334,41,no,yes,no,374,2,0,0
9335,49,no,yes,no,541,2,0,0
9336,44,no,no,no,326,1,0,0
9337,32,no,yes,no,144,1,0,0
9338,27,no,yes,no,470,2,0,0
9339,53,no,no,no,99,1,2,0
9340,55,no,yes,no,105,1,2,0
9341,60,no,no,yes,87,5,0,0
9342,27,no,yes,no,121,4,3,0
9343,58,no,no,yes,145,2,0,0
9344,42,no,yes,no,110,1,1,0
9345,31,no,yes,yes,279,1,0,0
9346,30,no,yes,no,329,1,0,0
9347,32,no,yes,no,228,1,0,0
9348,56,no,no,yes,149,2,0,0
9349,57,no,no,no,935,2,0,0
9350,57,no,yes,no,67,1,0,0
9351,39,no,no,no,53,2,0,0
9352,37,no,yes,no,340,2,1,0
9353,32,no,no,no,280,1,0,0
9354,41,no,yes,no,625,2,0,0
9355,49,no,yes,no,257,1,0,0
9356,36,no,yes,no,152,2,0,0
9357,58,no,yes,no,392,3,0,0
9358,58,no,yes,no,75,2,0,0
9359,33,no,yes,yes,351,1,0,0
9360,31,no,yes,no,357,1,0,0
9361,46,no,yes,no,472,2,0,0
9362,42,no,yes,no,97,4,0,0
9363,46,no,yes,yes,239,2,2,0
9364,47,no,yes,no,1476,4,0,0
9365,42,no,no,no,235,1,0,0
9366,53,no,no,no,69,1,0,0
9367,31,no,yes,no,236,5,0,0
9368,39,no,yes,no,201,3,0,0
9369,57,no,yes,no,25,8,0,0
9370,29,no,no,no,437,2,0,0
9371,32,no,yes,no,426,1,0,0
9372,38,no,yes,no,369,1,0,0
9373,34,no,no,no,55,1,0,0
9374,35,no,yes,no,97,4,0,0
9375,55,no,yes,no,233,1,0,0
9376,42,no,yes,no,117,1,1,0
9377,32,no,no,no,162,4,0,0
9378,50,no,yes,no,92,2,0,0
9379,56,no,yes,no,288,1,0,0
9380,36,no,yes,yes,96,4,0,0
9381,49,no,yes,no,213,3,0,0
9382,48,no,yes,yes,306,3,0,0
9383,32,no,yes,no,463,2,0,0
9384,35,no,no,no,221,12,0,0
9385,48,no,yes,no,350,2,0,0
9386,40,no,yes,no,329,1,0,0
9387,55,no,yes,no,446,3,8,0
9388,50,no,yes,no,61,23,0,0
9389,55,no,yes,no,243,2,0,0
9390,26,no,no,yes,34,4,0,0
9391,34,no,yes,yes,102,1,0,0
9392,45,no,no,no,653,8,0,0
9393,44,no,yes,no,519,1,2,0
9394,34,no,yes,no,50,1,2,0
9395,39,no,yes,no,115,1,0,0
9396,31,no,yes,no,384,2,0,0
9397,27,yes,no,yes,46,1,0,0
9398,41,no,yes,no,14,5,2,0
9399,45,no,no,no,207,1,0,0
9400,28,no,yes,no,115,1,3,0
9401,39,no,yes,no,116,1,0,0
9402,31,no,no,no,106,1,2,0
9403,31,no,yes,no,290,4,0,0
9404,31,no,yes,no,228,2,1,0
9405,35,no,yes,no,1096,1,0,0
9406,32,no,no,yes,101,4,4,0
9407,49,no,no,no,157,3,0,0
9408,42,no,no,no,109,3,0,0
9409,31,no,yes,no,396,2,0,0
9410,35,no,yes,no,60,2,1,0
9411,31,no,no,yes,186,2,0,0
9412,45,no,no,yes,10,1,6,0
9413,24,no,yes,no,311,1,0,0
9414,49,no,yes,no,43,1,0,0
9415,36,no,yes,no,408,2,0,0
9416,28,no,yes,no,144,4,0,0
9417,54,no,yes,yes,216,2,0,0
9418,27,no,yes,no,88,4,0,0
9419,34,no,no,yes,93,1,0,0
9420,40,no,no,no,165,6,0,0
9421,32,no,yes,yes,271,1,0,0
9422,41,no,yes,no,595,2,0,0
9423,38,no,yes,no,531,1,0,0
9424,35,no,no,no,22,12,0,0
9425,31,no,no,no,199,4,0,0
9426,47,no,no,no,563,2,0,0
9427,41,no,no,no,202,1,0,0
9428,29,no,yes,no,121,4,0,0
9429,33,no,yes,no,12,1,0,0
9430,89,no,no,no,2027,5,0,0
9431,54,no,yes,no,164,7,0,0
9432,72,no,no,no,100,1,3,0
9433,29,no,yes,no,215,1,0,0
9434,41,no,yes,no,69,3,11,0
9435,39,no,yes,no,377,3,0,0
9436,41,no,yes,no,201,1,0,0
9437,31,no,yes,yes,30,18,0,0
9438,32,no,yes,no,260,11,0,0
9439,52,no,no,yes,83,1,0,0
9440,41,no,yes,no,456,1,1,0
9441,45,no,yes,yes,14,9,0,0
9442,29,no,yes,no,99,3,14,0
9443,32,no,yes,no,138,1,0,0
9444,35,no,no,no,60,6,0,0
9445,54,no,no,yes,90,3,0,0
9446,41,no,yes,no,174,2,0,0
9447,42,no,yes,no,175,2,0,0
9448,59,no,yes,no,33,1,1,0
9449,58,no,no,no,506,1,0,0
9450,32,no,no,no,88,9,0,0
9451,56,no,yes,no,124,2,2,0
9452,50,no,yes,no,124,4,8,0
9453,45,no,no,no,143,2,0,0
9454,59,no,no,no,632,1,0,0
9455,47,no,yes,yes,118,4,0,0
9456,54,no,no,no,101,2,0,0
9457,40,no,yes,no,7,8,1,0
9458,37,no,no,no,119,1,0,0
9459,29,no,yes,yes,262,5,0,0
9460,36,no,yes,no,219,2,0,0
9461,33,no,yes,no,310,1,0,0
9462,32,no,no,no,321,1,0,0
9463,53,no,yes,no,151,1,0,0
9464,33,no,yes,yes,588,2,2,0
9465,36,no,yes,no,146,2,0,0
9466,43,no,no,no,131,2,1,0
9467,45,no,yes,yes,217,1,1,0
9468,52,no,no,no,73,17,0,0
9469,48,no,yes,no,7,5,0,0
9470,40,no,no,no,761,8,0,0
9471,31,no,yes,no,259,3,0,0
9472,34,no,yes,no,257,2,0,0
9473,54,no,yes,no,324,3,0,0
9474,40,no,no,no,364,1,1,0
9475,55,no,no,no,7,5,0,0
9476,33,no,no,no,299,1,0,0
9477,50,no,no,yes,156,3,0,0
9478,59,no,no,no,192,1,0,0
9479,40,no,yes,no,128,3,0,0
9480,45,no,yes,no,173,1,0,0
9481,32,no,no,no,90,1,2,0
9482,50,no,yes,no,200,1,0,0
9483,58,no,yes,no,144,4,0,0
9484,38,no,yes,no,691,1,0,0
9485,57,no,yes,no,232,2,0,0
9486,31,no,yes,no,245,1,0,0
9487,69,no,no,no,875,1,4,0
9488,26,no,no,no,171,4,0,0
9489,30,no,no,no,86,1,0,0
9490,49,no,yes,yes,265,2,0,0
9491,36,no,no,no,167,2,0,0
9492,37,no,yes,no,112,2,2,0
9493,55,no,no,yes,221,2,0,0
9494,36,no,yes,no,784,1,0,0
9495,31,no,yes,no,845,1,6,0
9496,30,no,yes,no,154,4,0,0
9497,36,no,yes,yes,201,4,0,0
9498,50,no,no,no,219,10,0,0
9499,53,no,no,no,209,5,0,0
9500,39,no,yes,yes,323,1,0,0
9501,31,no,yes,no,114,2,0,0
9502,49,no,no,no,159,1,0,0
9503,35,no,yes,no,315,2,4,0
9504,45,no,no,no,99,1,0,0
9505,30,no,no,no,112,2,0,0
9506,47,no,yes,no,137,5,0,0
9507,37,no,yes,no,14,8,1,0
9508,35,no,no,no,169,1,0,0
9509,41,no,no,no,91,2,0,0
9510,35,no,yes,no,173,8,0,0
9511,60,no,no,no,207,1,0,0
9512,58,no,yes,no,165,3,0,0
9513,28,no,yes,no,59,3,0,0
9514,57,no,no,no,343,4,0,0
9515,35,no,yes,no,220,6,0,0
9516,54,no,yes,no,268,1,0,0
9517,31,no,no,no,119,2,0,0
9518,32,no,no,no,738,3,0,0
9519,56,no,no,no,119,2,0,0
9520,35,yes,no,yes,259,1,0,0
9521,33,no,no,no,144,2,0,0
9522,50,no,yes,no,109,4,6,0
9523,46,no,yes,no,244,1,0,0
9524,35,no,no,no,115,4,0,0
9525,49,no,yes,yes,22,3,0,0
9526,56,no,no,no,101,4,0,0
9527,33,no,yes,no,180,2,0,0
9528,37,no,no,no,404,2,0,0
9529,30,no,no,no,206,1,0,0
9530,34,no,yes,no,219,3,0,0
